stuId	tag	university	major	majorCategory
sOnDufQ06p	人材・教育,官公庁,サービス,コンサルティング	文教大学	人間科学部人間科学科	文系
A7hZiFy9tE		横浜国立大学	教育人間科学部人間文化課程	文系
lnJ3NPci2P	人材・教育,コンサルティング,広告,IT	明治学院大学	法学部政治学科	文系
qTAXfEOpgN		専修大学	歴史学科	文系
T17ZVhrSRC		学習院大学	法学部政治学科	文系
kWvmMBV3FA		自由の森学園高等学校	普通科	その他
McPtRChCQN		獨協大学	総合政策	文系
Zp5PqBPbcz		慶應大学	環境情報学部	文系
ytnAxHfHOA		聖心女子大学	文学部国際交流学科	文系
edFtQqMpXV		桜美林大学	芸術文化学群	理系
GhJvrkftQQ		芝浦工業大学	機械制御システム	理系
MY4kmc9dmI		東京大学	農学部	理系
Wbhn2q20Vt		早稲田大学	商学部	文系
Hr8vewurYi		早稲田大学	機械科学航空	理系
Gki1pewsbG	IT,食品・飲料,コンサルティング,人材・教育	慶應	経済	文系
V4EwutarK8		学習院大学	理学部生命科学科	理系
vENT6GfNd5		東京理科大学	経営学部経営学科	文系
s9OwqlCOsS		日本大学	文理学部	文系
plfWAekTlX	IT	慶應義塾大学	経済学部	文系
SJ3xZRHwhh		自由学園	男子部	文系
lsCDd7ciPx		明治大学	農学部農学部	理系
y0ykHNBB8b		明治大学	国際日本	文系
bZAd9QthdK		首都大学東京	都市教養学部	文系
jt8EHoYjvG		東京大学大学院	学際情報学府	理系
wzsuFNMMxx		早稲田大学	商学部	文系
ysT2gl3YPv		関西学院大学	商学部	文系
JiHLMyenj1		HAL東京	ゲーム学部ゲーム制作学科	理系
xhBEBx6v7u		杏林大学	外国語学部観光交流文化学科	文系
levJYMvfte		日本工業大学	工学部情報工学科	理系
7Ax0vPEgW4		青山学院大学	文学部日本文学科	文系
kdcFUKPHZM		明治大学	理工学部機械工学科	理系
6DsyQAgt29		共立女子大学	看護学部	理系
qu2Jlgl3Pf		共立女子大学	看護学部	理系
1qYyvSjyit		青山学院大学	教育人間科学部教育学科	文系
W8yo6WciOn		青山学院大学	教育人間科学部教育学科	文系
BOyzu2Evtn		青山学院大学	教育	文系
yU4qvRJxp5		関東学院大学	社会学部	文系
FgsUQd1xe1		関西大学	社会学部社会学科	文系
Lckam3vLLb		神奈川大学	経営学部国際経営学科	文系
PvwubRYu1u		国際基督教大学	教養学部アーツサイエンス学科	その他
EwkrecnGs4		学習院大学	文学部フランス語圏文化学科	文系
bdZr2hwZDA		青山学院大学	文学部英米文学科	文系
iAU0uzHPME		上智大学	総合グローバル学部総合グローバル学科	文系
VXE59CHzpD	人材・教育,コンサルティング,商社,食品・飲料,不動産,住宅・建設,化粧品・医薬,IT	中央大学	法学部法律学科	文系
KTePzEF3XG		青山学院大学	教育学科	文系
upY7U1aiz6		東洋大学	経営学部マーケティング学科	文系
GgXCcRQldA		東洋大学	経済学部国際経済学科	文系
eGOCY4QJUh		京都外国語大学	フランス語学科	文系
sjCyY80uFt		関西学院大学	理工	理系
a4vxBJX1Bj		神戸女学院大学	文学部総合文化学科	文系
7vdGHp7eWF		駒澤大学	文学部社会学科	文系
vCGf3XoReW		青山学院大学	教育人間科学部教育学科	文系
hIDXzaUrm2		早稲田大学	創造理工学部	理系
XKRYEoARHW		東洋大学	社会学部メディアコミュニケーション学科	文系
cZR2fmKnwo	化粧品・医薬,IT	千葉大学	医学部医学科	理系
6G1g2YRLoQ		跡見学園女子大学	文学部現代文化表現学科	文系
4qpzZ3l8Qs		聖心女子大学	文学部心理学科	文系
Utr7j3p7cI	商社,コンサルティング,IT	大連理工大学大学院	社会人文科学部	文系
w64Qfy6QTf		関西福祉科学大学	心理科学部心理科学科	文系
C2IYkFBTBS		龍谷大	経営学部経営学科	文系
IO3gdOgBmp		近畿大学	経営学部	文系
XbWfuvnoBE		関西大学	システム理工学部 電気電子情報工学科	理系
TfA24mWcQg		NIC	英語	文系
jstSUMXPI5		龍谷大学	国際学部	文系
1VSG6Gga3K		関西外国語大学	外国語学部英米語学部	文系
wX0bPkCB0M		関西学院大学	人間福祉学部	文系
i7VsVGCcXq		摂南大学	経営学部経営学科	文系
BA6y0tBU6Q		青山学院大学	社会情報学部社会情報学科	その他
Ao51eulu7o	コンサルティング,人材・教育,広告	上智大学	外国語学部ポルトガル語学科	文系
KVC06ntDvV		高校	高校	理系
wNAXiAutZe	旅行,ホテル・レジャー,商社,鉄道・航空	拓殖大学	国際学部国際学科	文系
zNHSnpAMvs	ホテル・レジャー,サービス,人材・教育,商社,流通・小売,マスコミ,広告,コンサルティング,旅行	上智大学	総合グローバル学部総合グローバル学科	文系
dOj0Ry0nSc	旅行,サービス,コンサルティング,広告,IT,出版・印刷,鉄道・航空,インフラ	学習院大学	文学部史学科	文系
rYMqYW47Lo	ゲーム,IT,人材・教育,コンサルティング	大正大学	人間学部教育人間学科	文系
foiMB69q5G		獨協大学	外国語学ドイツ語学科	文系
c1KQ8VEtlJ		早稲田大学	政治経済学部	文系
mBOu7wXOOd		上智大学	総合人間科学部	文系
4MNkMYAIsj		日本大学	商学部経営学科	文系
krfGvjEYE3		流通経路大学	社会学部国際観光学科	文系
oMkfkCUodo	ゲーム	神奈川大学	工学	理系
CAgnsbCojV		法政大学	理工学部経営システム工学科	理系
0CA5hAIBU4		清泉女子大学	文学部地球市民学科	文系
VUhdS4tNyI		杏林大学	外国語学部中国語学科	文系
TXXsEBkXbD		明治大学	情報コミュニケーション	文系
vEPZhpHIyF		芝浦工業大学	工学部電子工学科	理系
7Ylz381hHC		京都工芸繊維大学	工芸科学部高分子機能工学課程	理系
GFk2PjKXZM		東京女子大学	現代教養学部人間科学科	文系
UIDlHIC3gP		東京女子大学	国際社会学科	文系
XKlxv0Vont		大正大学	心理社会学部人間科学科	文系
2TBckt30ee		法政大学	生命科学部	理系
TIvx6LjhMO		千葉大学	園芸学部えんげいがっか	理系
beGbIlES9f	広告,マスコミ,IT,コンサルティング	関西学院大学	法学部法律学科	文系
DMEX5BrcF8	アパレル,コンサルティング,広告,IT,インフラ	京都学園大学	経済経営学部経済学科	文系
eIQsJr6D54		大和大学	政治経済学部政治行政学科	文系
zl6iEiV8mZ	食品・飲料,繊維,化粧品・医薬,電機・自動車,化学・石油,人材・教育,インフラ,鉄道・航空,運輸・物流	立教大学	異文化コミュニケーション学部（学科）	文系
bjctbGxaAD		早稲田大学	政治経済学部政治学科	文系
LYFE4leAGy	IT,広告,マスコミ,出版・印刷,コンサルティング,ゲーム	明治大学	情報コミュニケーション学部	文系
FH2javL4uL		早稲田大学	商学部	文系
XrYERyXEOJ		早稲田大学	人間科学部健康福祉科学科	文系
Wzpbs48eKj		立教	経済経済	文系
vmwTN9YbQB	人材・教育	駒澤大学	文学部社会学科	文系
F87S7TA3OC		関西大学	社会学部社会学科	文系
gp5zAaGIZ4		駒澤大学	経済学部商学科	文系
6PJQyfgFI2	広告	神奈川大学	経営学部国際経営学科	文系
wvXdAZeFjG		新潟大学	人文学部人文学科	文系
Tbh4OiCIcy		東京薬科大学	生命科学部生命医科学科	理系
97i0H0Lo1o		上智大学	法学部国際関係法学科	文系
OlqXDEh7Zh	コンサルティング	法政大学	人間環境学部	文系
JwCAgBiOjj	アパレル,化粧品・医薬,広告	東京家政学院大学	現代家政学部	文系
Tk6yRmGgm2		東京家政学院大学	現代家政学科	文系
lOz9ItuoDI	IT,旅行,ホテル・レジャー,人材・教育,アパレル	東京家政大学	人文学部英語コミュニケーション学科	文系
pK6jgYR368	旅行,ホテル・レジャー	東京家政大学	人文学部英語コミュニケーション学科	文系
I3eRxhrnh9		東京家政大学	英コミ	文系
vOAJ9VY7fj	人材・教育,食品・飲料,住宅・建設,サービス,不動産,旅行,ホテル・レジャー,商社,流通・小売,コンサルティング,広告,マスコミ,出版・印刷,IT,銀行・信金,証券,保険	東洋大学	文学部史学科	文系
uvR6vMmdES		日本大学	商学部	文系
DAjri131ZL	商社,旅行	明治学院大学	法学部政治学科	文系
NzqS0xnqmS		東洋大学	文学部史学科	文系
eYV18ze7aB		立教大学	現代心理学部心理学科	文系
KBCZEU91cs		中央大学	政治学科	文系
sXDMtaVlUX		大学	言語	文系
C8k5nFDq6X		明治学院大学	国際学部国際学科	文系
JEDbQBCG25		城西大学	経営学部総合マネジメント学科	文系
YuFshrFeRx		上智大学	外国語学部英語学科	文系
0AbCH7f25C	商社	高千穂大学	商学部商学科	文系
sQFDZdw6To		上智大学	総合グローバル学部	文系
b8YvDwDIfi	広告,マスコミ,旅行	成城大学	社会イノベーション学部心理社会学科	文系
JpF4UClvBY		東京家政大学	子ども学部	文系
kZHTjhDgOv		東京家政大学	子ども学部子ども支援学科	文系
7DstpJXDQG		東京家政大学	栄養学部栄養学科	理系
4O8dRKqU9d	人材・教育	東京家政大学	家政学部児童学科	文系
Jj3zeZOUfP		昭和女子大	国際学部英語コミュニケーション学科	文系
uucmQZci8m	人材・教育	新潟経営大学	経営情報学部経営情報学科	文系
oFyqmsWpew		帝京科学大学	生命環境学部アニマルサイエンス学会	理系
ssstOdhRTl		芝浦工業大学	工学部応用化学科	理系
iKIKkgyZZV		立教大学	法学部法学科	文系
RRrrpDJhFz	食品・飲料	帝京科学大学	生命環境学部生命科学学科	理系
HZdSQFss8e		東海大学	観光学部	文系
mEBwmvjL6o		日本大学	スポーツ科学部競技スポーツ学部	文系
ydIdH8TNaW		フェリス女学院大学	国際交流学部国際交流学科	文系
kZFBHhnXHL		神奈川大学	外国語学部スペイン語学科	文系
fpAbZhD1x3		立正大学	心理学部対人・社会心理学科	文系
B4KgW1AmcA		中央大学	商学部経営学科	文系
HCO0EEOcKv		明治大学	商学部	文系
aiJnCxXMiV		慶應義塾大学	商学部	文系
kuXDP2KZrt		東洋英和女学院	国際社会学部国際社会学科	文系
gHXGsDspia		東洋英和女学院大学	国際社会学部	文系
hSWcqzdwyM		東京農工大学	工学部機械システム工学科	理系
jtAg2zkFqJ		慶應義塾大学	経済学部	文系
yMQtT3d2ol		やなた	やまね	文系
c4MfbjrFxj		武蔵野大学	経済学部経営学科	文系
FsNMixFkas		日本女子大学	人間社会学部現代社会学科	文系
sh1zt9LD8v		法政大学	理工学部経営システム工学科	理系
COTwb3EFN3		東洋英和女学院大学	国際社会学科	文系
myEaRPovuL		跡見学園女子大学	観光コミュニティ学部コミュニティデザイン	文系
JCVGcDUS51		國學院大學	法学部法律学科	文系
4pdi8ktUH7		法政大学	経営学部市場経営学科	文系
gx8jYldMKH		大妻女子大学	人間関係学科	文系
F5QYEp8nlY		早稲田	政治経済	文系
Sxuch8nlX7		東京電機大学	工学部電気電子工学科	理系
bfozdtnIIt	ホテル・レジャー,旅行,不動産,サービス,コンサルティング,ソフトウェア,IT	慶應義塾大学	総合政策学部総合政策学科	その他
GM5c2mK2Vw		日本大学	法学部新聞学科	文系
HHVo4LULnf		青山学院大学	理工学部経営システム工学科	理系
xFH8zlbqgF	コンサルティング,IT,広告	山梨学院大学	法学部政治行政学科	文系
P7f9xVK0GK		東京農工大学	農学部地域生態システム学科	理系
qu565sMzPb	IT	明治大学	経営学部経営学科	文系
jIG8mUrwqG	食品・飲料,化粧品・医薬,農林・水産,商社,旅行	お茶の水女子大学大学院	人間文化創成科学研究科	理系
IIF1Bl8HUF	化粧品・医薬,食品・飲料,IT,官公庁	龍谷大学	農学部食品栄養学科	理系
w60cDQ8DtZ		明治大学	商学部商学科	文系
VZw4cArR5D		慶應義塾大学	環境情報	その他
fPRBf4BpSy		東京学芸大学	A類数学科	理系
irCfm4z2YL		慶應大学	総合政策	文系
fXllDXmORo	ホテル・レジャー,商社,コンサルティング,人材・教育	専修大学	経営学部経営学科	文系
VXM3WDMMZC		東洋大学	経営学部経営学科	文系
2sbmgCQrJj		東京経済大学	コミュニケーション学部コミュニケーション	文系
inB8UuLOEJ		亜細亜大学	経営学部ホスピタリティ・マネジメント	文系
C0uCAlew8K		東京学芸大学	教育学部	文系
B7EFqbI3Fg		青山学院大学	文学部	文系
JIjWGzBfHU		産業能率大学	経営学部	文系
UkP6NUsiJ6		文化学園大学	現代文化学部	文系
7O8bt61DQo		日本大学	文理学部	文系
wGWWJWUYzv		文化学園大学	現代文化学部	その他
N4tHp6dxOW		武蔵野美術大学	造形学部	その他
5TrdPm95Zj		國學院大学	人間開発学部	文系
sukO7cjbYQ		早稲田大学	教育学部複合文化学科	文系
9AV0wfgx8Q		慶應	文学部	文系
IelAWp0cyx		早稲田大学	文化構想学部	文系
z702NDnl6n		早稲田大学	文学部文学科	文系
D2fIcBHmyj		立命館アジア太平洋大学	アジア太平洋学科	文系
WZKsfEVOgi		法政大学	文学部地理学科	文系
K5QZV7IJHT		杉野服飾大学	服飾学部服飾学科	その他
9bzfsWf7Fh		日本女子大学	家政学部被服学科	文系
mtIUkBq6WJ		日本女子大学	家政学部被服学科	文系
AkTcfvlTX5		武蔵大学	人文学部英語英米文化学科	文系
vZhJpQgmk0		大阪大学	情報科学研究科	理系
hyKrRUdAKP		明治学院	国際学部国際キャリア	文系
oADba0GVUw		神田外語大学	外国語学部	文系
pc9lG3Ddbg		早稲田大学	人間科学部人間情報科学科	その他
1qK4FV5dVF	住宅・建設,化粧品・医薬,食品・飲料,IT,ホテル・レジャー	青山学院大学	総合文化政策学部	文系
pBWhLje5RK	銀行・信金	学習院大学	法学部政治学科	文系
ctytqsldva		東京経済大学	経営学部経営学科	文系
7z1Czb6GD5	食品・飲料,商社	上智大学	外国語学部フランス語学科	文系
0kzJrNkWSw	食品・飲料,コンサルティング,人材・教育,広告,インフラ,化粧品・医薬,IT,保険	日本大学	商学部商業学科	文系
iUh3CrPsDI	商社,鉄道・航空,電機・自動車	横浜国立大学	経済学部 経済学科	文系
Z9GQ4LNkre		関西学院大学	商学部	文系
6gqIvfpBSz		関西学院大学	商学部	文系
8YxmjvLGid		関西学院大学	商学部	文系
H8Hc2bD2if		関西学院大学	商学部	文系
ssO1sBlhZH		関西学院大学	商学部	文系
wY2L1ZQkb1		関西学院大学	商学部	文系
UuHi3Q0IVR		関西学院大学	総合政策学部国際政策学科	文系
x3yPMtoQ48		関西学院大学	商学部	文系
EyQz7zsqiE		関西学院大学	商学部マーケティングコース	文系
lqsI1OfPpq		関西学院大学	商学部	文系
wtAD80Misc		関西学院大	商学部	文系
xlHEP9BtYC		関西学院大学	商学部	文系
NHSZu5LR8L		関西学院大学	商学部	文系
nx6L9796c3		上智大学	総合グローバル	文系
kT4xTYslOo		関西大学	文学部	文系
YTmPcBfCJA		摂南大学	経済学部	文系
fUifebFISn		近畿大学	経営学部商学科	文系
